2019-02-20;1.90341;1.73778
2019-02-21;1.80655;1.79815
2019-02-22;1.64445;1.8263
2019-02-25;1.46563;1.82006
2019-02-26;1.29446;1.77725
2019-02-27;1.16624;1.71285
2019-02-28;1.08627;1.63449
2019-03-01;0.988415;1.53796
2019-03-04;0.90564;1.42501
2019-03-05;0.772228;1.30333
2019-03-06;0.689224;1.18191
2019-03-07;0.571705;1.05843
2019-03-08;0.462055;0.940187
2019-03-11;0.447098;0.838334
2019-03-12;0.509892;0.759877
2019-03-13;0.566952;0.699948
2019-03-14;0.601765;0.651497
2019-03-15;0.709087;0.623565
2019-03-18;0.836945;0.616695
2019-03-19;0.95789;0.635261
2019-03-20;1.05638;0.671977
2019-03-21;1.17702;0.732509
2019-03-22;1.34153;0.820456
2019-03-25;1.47375;0.923122
2019-03-26;1.62352;1.03448
2019-03-27;1.7724;1.15503
2019-03-28;1.8047;1.27532
2019-03-29;1.79234;1.38365
2019-04-01;1.77507;1.47746
2019-04-02;1.77558;1.55923
2019-04-03;1.7618;1.62977
2019-04-04;1.72133;1.6842
2019-04-05;1.67387;1.71743
2019-04-08;1.6468;1.73474
2019-04-09;1.51973;1.72436
2019-04-10;1.37049;1.68417
2019-04-11;1.31424;1.63512
2019-04-12;1.22857;1.57875
2019-04-15;1.1888;1.52012
2019-04-16;1.15486;1.45805
2019-04-17;1.18525;1.40039
2019-04-18;1.22484;1.35075
2019-04-22;1.22602;1.30596
2019-04-23;1.2233;1.26361
2019-04-24;1.25892;1.23753
2019-04-25;1.28394;1.22887
2019-04-26;1.22899;1.22035
2019-04-29;1.13931;1.21142
2019-04-30;1.12558;1.2051
2019-05-01;1.23435;1.21305
2019-05-02;1.28159;1.22268
2019-05-03;1.33464;1.23366
2019-05-06;1.30266;1.24133
2019-05-07;1.21753;1.24075
2019-05-08;1.10266;1.22512
2019-05-09;0.952232;1.19195
2019-05-10;0.754467;1.1445
2019-05-13;0.470417;1.07761
2019-05-14;0.200531;0.985107
2019-05-15;0.00882721;0.862555
2019-05-16;-0.165878;0.717809
2019-05-17;-0.284592;0.555885
2019-05-20;-0.70784;0.354835
2019-05-21;-1.04344;0.128739
2019-05-22;-1.39378;-0.120905
2019-05-23;-1.74094;-0.390223
2019-05-24;-2.03258;-0.668927
2019-05-28;-2.28258;-0.944227
2019-05-29;-2.46947;-1.21123
2019-05-30;-2.61232;-1.47334
2019-05-31;-2.56598;-1.71335
2019-06-03;-2.51809;-1.9367
2019-06-04;-2.49677;-2.11559
2019-06-05;-2.46378;-2.25763
2019-06-06;-2.38787;-2.35704
2019-06-07;-2.1497;-2.39791
2019-06-10;-1.83979;-2.37863
2019-06-11;-1.50462;-2.30084
2019-06-12;-1.08045;-2.16194
2019-06-13;-0.705078;-1.97121
2019-06-14;-0.344898;-1.7491
2019-06-17;0.0335388;-1.49394
2019-06-18;0.432983;-1.20097
2019-06-19;0.833488;-0.871239
2019-06-20;1.15757;-0.516696
2019-06-21;1.45007;-0.15672
2019-06-24;1.65819;0.193079
2019-06-25;1.85527;0.529068
2019-06-26;1.93403;0.830515
2019-06-27;1.89494;1.09052
2019-06-28;1.85677;1.31068
2019-07-01;1.84691;1.49202
2019-07-02;1.76201;1.62492
2019-07-03;1.76437;1.71801
2019-07-05;1.73348;1.7756
2019-07-08;1.5559;1.78619
2019-07-09;1.38575;1.75894
2019-07-10;1.21238;1.69465
2019-07-11;1.04029;1.60528
2019-07-12;0.894569;1.50524
2019-07-15;0.82983;1.40255
2019-07-16;0.739815;1.29184
2019-07-17;0.687126;1.18435
2019-07-18;0.711632;1.07908
2019-07-19;0.654526;0.971183
2019-07-22;0.630123;0.878605
2019-07-23;0.604446;0.800474
2019-07-24;0.540291;0.733265
2019-07-25;0.558296;0.685065
2019-07-26;0.626953;0.658304
2019-07-29;0.659283;0.641249
2019-07-30;0.681122;0.63538
